dataset_id,strategy_id,dataset_random_seed,strategy,duration,f1_auc,n_samples,n_features,n_informative,n_redundant,n_repeated,n_classes,n_clusters_per_class,weights,flip_y,class_sep,hypercube,scale,random_state
11,14,26,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.1825683908537,0.8343129269339734,690,15,15,0,0,2,?,?,?,?,?,?,26
11,14,24,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.316578472964466,0.8196275520990961,690,15,15,0,0,2,?,?,?,?,?,?,24
11,14,27,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.42630138900131,0.8151014228551114,690,15,15,0,0,2,?,?,?,?,?,?,27
11,14,40,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.499897320754826,0.8418158537951907,690,15,15,0,0,2,?,?,?,?,?,?,40
11,14,38,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.71686463430524,0.8353551273624886,690,15,15,0,0,2,?,?,?,?,?,?,38
11,14,41,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.75510131660849,0.8258464893768231,690,15,15,0,0,2,?,?,?,?,?,?,41
11,14,39,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.93753080442548,0.8321280805080713,690,15,15,0,0,2,?,?,?,?,?,?,39
11,14,34,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.088634099811316,0.820899461261094,690,15,15,0,0,2,?,?,?,?,?,?,34
11,14,37,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.15210808813572,0.8342739231351001,690,15,15,0,0,2,?,?,?,?,?,?,37
11,14,43,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.291257220320404,0.8617785271363173,690,15,15,0,0,2,?,?,?,?,?,?,43
11,14,35,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.38006618525833,0.8314766663213217,690,15,15,0,0,2,?,?,?,?,?,?,35
11,14,36,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.436076963320374,0.8362031191329619,690,15,15,0,0,2,?,?,?,?,?,?,36
11,14,42,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.405168562196195,0.8564084408862025,690,15,15,0,0,2,?,?,?,?,?,?,42
11,14,53,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.03480804525316,0.8292645232837245,690,15,15,0,0,2,?,?,?,?,?,?,53
11,14,49,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.62787645030767,0.8673863283143843,690,15,15,0,0,2,?,?,?,?,?,?,49
11,14,48,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.43758111912757,0.8507311913880111,690,15,15,0,0,2,?,?,?,?,?,?,48
11,14,47,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.55132550187409,0.797033239219512,690,15,15,0,0,2,?,?,?,?,?,?,47
11,14,50,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.56712045241147,0.8377505706209678,690,15,15,0,0,2,?,?,?,?,?,?,50
11,14,44,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.177718261256814,0.8489605557563221,690,15,15,0,0,2,?,?,?,?,?,?,44
11,14,46,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.00089216791093,0.8564629914810492,690,15,15,0,0,2,?,?,?,?,?,?,46
11,14,51,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.606617575511336,0.814395622756129,690,15,15,0,0,2,?,?,?,?,?,?,51
11,14,45,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.11457168869674,0.8154550743586244,690,15,15,0,0,2,?,?,?,?,?,?,45
11,14,52,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.10691817291081,0.8045256705052115,690,15,15,0,0,2,?,?,?,?,?,?,52
11,14,60,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.72173213865608,0.8458790368286648,690,15,15,0,0,2,?,?,?,?,?,?,60
11,14,58,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.591893141157925,0.8355536342572082,690,15,15,0,0,2,?,?,?,?,?,?,58
