dataset_id,strategy_id,dataset_random_seed,strategy,duration,f1_auc,n_samples,n_features,n_informative,n_redundant,n_repeated,n_classes,n_clusters_per_class,weights,flip_y,class_sep,hypercube,scale,random_state
11,14,36,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.019549176096916,0.8362031191329619,690,15,15,0,0,2,?,?,?,?,?,?,36
11,14,37,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.82275794073939,0.8342739231351001,690,15,15,0,0,2,?,?,?,?,?,?,37
11,14,42,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.44001856446266,0.8564084408862025,690,15,15,0,0,2,?,?,?,?,?,?,42
11,14,40,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.540172565728426,0.8418158537951907,690,15,15,0,0,2,?,?,?,?,?,?,40
11,14,39,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.59474793076515,0.8321280805080713,690,15,15,0,0,2,?,?,?,?,?,?,39
11,14,45,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.720056775957346,0.8154550743586244,690,15,15,0,0,2,?,?,?,?,?,?,45
11,14,41,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.84084887057543,0.8258464893768231,690,15,15,0,0,2,?,?,?,?,?,?,41
11,14,46,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.04047501459718,0.8564629914810492,690,15,15,0,0,2,?,?,?,?,?,?,46
11,14,43,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.07856884971261,0.8617785271363173,690,15,15,0,0,2,?,?,?,?,?,?,43
11,14,44,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.29661237820983,0.8489605557563221,690,15,15,0,0,2,?,?,?,?,?,?,44
11,14,47,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.833143051713705,0.797033239219512,690,15,15,0,0,2,?,?,?,?,?,?,47
11,14,48,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.18879200145602,0.8507311913880111,690,15,15,0,0,2,?,?,?,?,?,?,48
11,14,52,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.84069441631436,0.8045256705052115,690,15,15,0,0,2,?,?,?,?,?,?,52
11,14,51,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.61402487009764,0.814395622756129,690,15,15,0,0,2,?,?,?,?,?,?,51
11,14,49,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.66806125640869,0.8673863283143843,690,15,15,0,0,2,?,?,?,?,?,?,49
11,14,50,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.74540203437209,0.8377505706209678,690,15,15,0,0,2,?,?,?,?,?,?,50
11,14,55,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.793170403689146,0.8230864806469779,690,15,15,0,0,2,?,?,?,?,?,?,55
11,14,56,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.93865266814828,0.8231266793515836,690,15,15,0,0,2,?,?,?,?,?,?,56
11,14,57,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.16859094426036,0.7869121191131458,690,15,15,0,0,2,?,?,?,?,?,?,57
11,14,53,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.340073585510254,0.8292645232837245,690,15,15,0,0,2,?,?,?,?,?,?,53
11,14,54,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.6786942332983,0.8189127251305053,690,15,15,0,0,2,?,?,?,?,?,?,54
11,14,58,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.04023901000619,0.8355536342572082,690,15,15,0,0,2,?,?,?,?,?,?,58
11,14,62,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.109804309904575,0.8004028565033501,690,15,15,0,0,2,?,?,?,?,?,?,62
11,14,59,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.41919873282313,0.8179008765332393,690,15,15,0,0,2,?,?,?,?,?,?,59
11,14,60,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.602216236293316,0.8458790368286648,690,15,15,0,0,2,?,?,?,?,?,?,60
11,14,66,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.6585387699306,0.8444137512236726,690,15,15,0,0,2,?,?,?,?,?,?,66
11,14,67,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.75200655683875,0.8386637405697197,690,15,15,0,0,2,?,?,?,?,?,?,67
11,14,61,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.778288785368204,0.8257177586590752,690,15,15,0,0,2,?,?,?,?,?,?,61
11,14,65,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.80829068273306,0.8244781581800957,690,15,15,0,0,2,?,?,?,?,?,?,65
11,14,68,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.14670726656914,0.821040748869034,690,15,15,0,0,2,?,?,?,?,?,?,68
11,14,63,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.52903049439192,0.8125098011596027,690,15,15,0,0,2,?,?,?,?,?,?,63
11,14,64,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.53637287393212,0.830134272939223,690,15,15,0,0,2,?,?,?,?,?,?,64
11,14,76,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.575900588184595,0.8259789061887742,690,15,15,0,0,2,?,?,?,?,?,?,76
11,14,70,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.66290884837508,0.8484582790493297,690,15,15,0,0,2,?,?,?,?,?,?,70
11,14,71,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.7074562497437,0.8532768224253333,690,15,15,0,0,2,?,?,?,?,?,?,71
11,14,77,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.819849886000156,0.8426245179003825,690,15,15,0,0,2,?,?,?,?,?,?,77
11,14,78,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.9132945202291,0.8466493228139782,690,15,15,0,0,2,?,?,?,?,?,?,78
11,14,69,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.90071193128824,0.8391881578387981,690,15,15,0,0,2,?,?,?,?,?,?,69
11,14,75,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.913537088781595,0.8366430809385534,690,15,15,0,0,2,?,?,?,?,?,?,75
11,14,72,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.67928348854184,0.8522198774240168,690,15,15,0,0,2,?,?,?,?,?,?,72
11,14,73,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.55231270194054,0.8350307091826281,690,15,15,0,0,2,?,?,?,?,?,?,73
11,14,74,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},36.721286337822676,0.8081688391749656,690,15,15,0,0,2,?,?,?,?,?,?,74
11,14,79,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.29924226924777,0.8301283309514261,690,15,15,0,0,2,?,?,?,?,?,?,79
11,14,81,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.41123503446579,0.8178465334602164,690,15,15,0,0,2,?,?,?,?,?,?,81
11,14,80,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.56909943372011,0.8419316646352571,690,15,15,0,0,2,?,?,?,?,?,?,80
11,14,87,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.734178476035595,0.8512263811685447,690,15,15,0,0,2,?,?,?,?,?,?,87
11,14,85,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.9924544878304,0.8317063256006658,690,15,15,0,0,2,?,?,?,?,?,?,85
11,14,82,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.08048874512315,0.8220650532702314,690,15,15,0,0,2,?,?,?,?,?,?,82
11,14,86,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.139586094766855,0.8105926096431645,690,15,15,0,0,2,?,?,?,?,?,?,86
11,14,88,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.90601447224617,0.8431021921066504,690,15,15,0,0,2,?,?,?,?,?,?,88
11,14,83,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.69889084994793,0.8397458681680371,690,15,15,0,0,2,?,?,?,?,?,?,83
11,14,84,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.836546670645475,0.8235494458718439,690,15,15,0,0,2,?,?,?,?,?,?,84
11,14,92,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.131206292659044,0.8390406682196672,690,15,15,0,0,2,?,?,?,?,?,?,92
11,14,90,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.42108204215765,0.8239651493598139,690,15,15,0,0,2,?,?,?,?,?,?,90
11,14,89,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.50371700152755,0.8065716525561342,690,15,15,0,0,2,?,?,?,?,?,?,89
11,14,95,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.66919559985399,0.8568209226094051,690,15,15,0,0,2,?,?,?,?,?,?,95
11,14,96,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.61439369618893,0.8437297116225564,690,15,15,0,0,2,?,?,?,?,?,?,96
11,14,91,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.95641611889005,0.817001320630552,690,15,15,0,0,2,?,?,?,?,?,?,91
11,14,93,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.13191569596529,0.8176050984678962,690,15,15,0,0,2,?,?,?,?,?,?,93
11,14,94,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.24627789482474,0.8308093917137134,690,15,15,0,0,2,?,?,?,?,?,?,94
11,14,97,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.05167894810438,0.8526916993131998,690,15,15,0,0,2,?,?,?,?,?,?,97
11,14,98,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.075210113078356,0.8158060848389047,690,15,15,0,0,2,?,?,?,?,?,?,98
2,14,2,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.18365193158388,0.740511489636172,768,9,9,0,0,2,?,?,?,?,?,?,2
2,14,5,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.88799734041095,0.7267025488375903,768,9,9,0,0,2,?,?,?,?,?,?,5
2,14,0,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.94824653863907,0.7389289742387706,768,9,9,0,0,2,?,?,?,?,?,?,0
2,14,3,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.119358006864786,0.7764647789663397,768,9,9,0,0,2,?,?,?,?,?,?,3
2,14,7,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.154859997332096,0.7581736298020902,768,9,9,0,0,2,?,?,?,?,?,?,7
2,14,4,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.29219977557659,0.7256594204052423,768,9,9,0,0,2,?,?,?,?,?,?,4
2,14,6,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.30087536200881,0.747830096461024,768,9,9,0,0,2,?,?,?,?,?,?,6
2,14,8,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.484402135014534,0.7038657030515665,768,9,9,0,0,2,?,?,?,?,?,?,8
11,14,99,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.83195664733648,0.8384567810994363,690,15,15,0,0,2,?,?,?,?,?,?,99
2,14,1,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.63741585239768,0.7571081814296794,768,9,9,0,0,2,?,?,?,?,?,?,1
2,14,12,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.3700303286314,0.7524702111922899,768,9,9,0,0,2,?,?,?,?,?,?,12
2,14,10,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.62414704635739,0.7061525822451244,768,9,9,0,0,2,?,?,?,?,?,?,10
2,14,9,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.95682089030743,0.7460022019305595,768,9,9,0,0,2,?,?,?,?,?,?,9
2,14,11,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.935479797422886,0.6936533760222013,768,9,9,0,0,2,?,?,?,?,?,?,11
2,14,14,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.41017659008503,0.7409275647132746,768,9,9,0,0,2,?,?,?,?,?,?,14
2,14,13,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.713280238211155,0.7389047898463718,768,9,9,0,0,2,?,?,?,?,?,?,13
2,14,17,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.27157021686435,0.7710723253140953,768,9,9,0,0,2,?,?,?,?,?,?,17
2,14,15,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},36.36777925863862,0.7564721546783169,768,9,9,0,0,2,?,?,?,?,?,?,15
2,14,18,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.13669417053461,0.7493032690837487,768,9,9,0,0,2,?,?,?,?,?,?,18
2,14,16,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},37.22436008229852,0.7460827246173551,768,9,9,0,0,2,?,?,?,?,?,?,16
2,14,22,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.419393830001354,0.753051224402616,768,9,9,0,0,2,?,?,?,?,?,?,22
2,14,26,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.782457269728184,0.7331938059819793,768,9,9,0,0,2,?,?,?,?,?,?,26
2,14,25,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.96865153312683,0.7153621095726186,768,9,9,0,0,2,?,?,?,?,?,?,25
2,14,28,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.140655528753996,0.7398250543340767,768,9,9,0,0,2,?,?,?,?,?,?,28
2,14,27,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.139310482889414,0.7277977918354873,768,9,9,0,0,2,?,?,?,?,?,?,27
2,14,21,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.18196948617697,0.7516965570751581,768,9,9,0,0,2,?,?,?,?,?,?,21
2,14,19,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.584090773016214,0.7429496929846765,768,9,9,0,0,2,?,?,?,?,?,?,19
2,14,23,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.38186499848962,0.7392193570674216,768,9,9,0,0,2,?,?,?,?,?,?,23
2,14,24,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.59379827231169,0.7334493757469116,768,9,9,0,0,2,?,?,?,?,?,?,24
2,14,20,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.204156655818224,0.7399766036404031,768,9,9,0,0,2,?,?,?,?,?,?,20
2,14,32,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.32846278697252,0.7184733846603113,768,9,9,0,0,2,?,?,?,?,?,?,32
2,14,30,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.67726184800267,0.7198618673034823,768,9,9,0,0,2,?,?,?,?,?,?,30
2,14,31,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.80888329073787,0.7399115614376868,768,9,9,0,0,2,?,?,?,?,?,?,31
2,14,35,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.9699169062078,0.7703980812764144,768,9,9,0,0,2,?,?,?,?,?,?,35
2,14,29,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.08926363661885,0.7438913892123151,768,9,9,0,0,2,?,?,?,?,?,?,29
2,14,33,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.57723010331392,0.7301673530692259,768,9,9,0,0,2,?,?,?,?,?,?,33
2,14,36,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.61264892667532,0.756108914417909,768,9,9,0,0,2,?,?,?,?,?,?,36
2,14,34,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.84404141828418,0.7620367998233903,768,9,9,0,0,2,?,?,?,?,?,?,34
2,14,37,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},35.32096083089709,0.7342345481279202,768,9,9,0,0,2,?,?,?,?,?,?,37
2,14,38,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.83135125041008,0.7665227089284026,768,9,9,0,0,2,?,?,?,?,?,?,38
2,14,42,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.46600154787302,0.7361390901676007,768,9,9,0,0,2,?,?,?,?,?,?,42
